"survey_type","province","gender","birth","nationality","religion","religion_freq","edu","edu_status","income","political","floor_area","property_0","property_1","property_2","property_3","property_4","property_5","property_6","property_7","property_8","height_cm","weight_jin","health","health_problem","depression","hukou","hukou_loc","media_1","media_2","media_3","media_4","media_5","media_6","leisure_1","leisure_2","leisure_3","leisure_4","leisure_5","leisure_6","leisure_7","leisure_8","leisure_9","leisure_10","leisure_11","leisure_12","socialize","relax","learn","social_neighbor","social_friend","socia_outing","equity","class","class_10_before","class_10_after","class_14","work_exper","insur_1","insur_2","insur_3","insur_4","family_income","family_m","family_status","house","car","son","daughter","minor_child","marital","marital_1st","s_birth","marital_now","s_edu","s_political","s_hukou","s_income","s_work_exper","f_birth","f_edu","f_political","f_work_14","m_birth","m_edu","m_political","m_work_14","status_peer","status_3_before","view","inc_ability","inc_exp","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","neighbor_familiarity","public_service_1","public_service_2","public_service_3","public_service_4","public_service_5","public_service_6","public_service_7","public_service_8","public_service_9","invest"
2,15,2,1938,1,1,1,1,3.08098408661601,21033.7429742117,1,60,0,1,1,0,0,0,0,0,0,164,130,5,3,3,1,1,1,1,1,4,1,1,1,5,3,5,5,3,3,5,5,5,5,5,4,4,1,4,6,2,4,6,2,7,2,4,1,2,2,2,42205.7961209796,1,3,1,2,3,0,0,3,1962,1936,1962,4,1,1,20180.9827070094,6,1916.12637101674,3,1,4.44796399564658,1921.51782185437,1,1,2,2,2,3.64574942739125,2.10193990294122,2985183.91255251,5,5,5,5,5,4.08237230991647,3,4.13201837586624,4,3.4017578216919,2.94932180836135,3.11373855333748,2.01870487993163,5,40,50,60,60,70,30,70,56.708932660575,62.4725522652292,1
2,31,1,1953,1,1,1,3,4,5000,1,100,0,1,1,0,0,0,0,0,0,170,120,5,4,4,1,1,1,1,1,4,1,1,1,5,5,5,4,3,2,5,5,5,5,5,4,3,1,1,1,1,3,7,5,8,5,3,1,1,2,2,10000,2,3,1,2,2,2,0,3,1980.07644470855,1959,1982.65735198941,3,1,1,5000,3,1928.66523890609,1,1,2,1931.32061995385,1,1,2,2,1,4,2,10000,5,5,5,5,5,5,3,3,2,4,3.46159169494043,4,1,5,80,60,80,80,70,80,77.8785228554037,75.5445097839849,77.9758646961347,1
2,18,2,1959,1,1,1,4,4,0,1,380,0,0,0,1,0,0,0,0,0,165,130,4,5,5,1,2,1,1,2,5,1,1,1,5,2,5,5,4,1,5,5,5,5,5,4,5,1,3,3,1,3,5,4,5,5,2,1,2,2,2,50000,2,3,1,2,2,0,0,3,1982,1958,1982,4,1,1,10000,2,1932.36817050032,1,1,2,1932.81666692409,1,1,2,2,1,3,2,1e+07,4,3,3,3,4,4,2,4,4,3,3,3,1,5,80,70,80,70,70,70,80,80,80,1
1,4,1,1991,3,1,1,12,4,15000,2,136,0,0,0,0,1,0,0,0,0,170,100,4,5,3,5,3,3,3,2,4,5,3,1,3,3,4,4,4,3,1,3,4,4,1,2,5,3,6,3,6,3,6,4,8,8,1,1,1,2,2,55000,3,3,3,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,9.6194347694338,1.47377195379266,4.5262428170201,20849.0113164892,1.20096796723594,1962,10,1,1,1965,7,1,1,2,1,4,2,75000,5,4,5,4,5,4,3,4,3,3,4,3,3,2,80,70,70,70,60,70,70,80,80,1
1,21,2,1971,1,1,1,3,4,7000,1,65,0,0,0,0,0,0,0,0,1,160,113,3,4,4,1,3,5,3,5,2,1,1,1,5,3,2,5,4,4,1,5,5,5,5,1,2,2,4.45271761230102,5.16336774064123,1,2,1,4,2,5,4,2,2,2,2,8000,2,2,0,2,0,1,0,1,1994.18921504516,1971.3064330841,1994.59153544987,2.98570234831329,1.04910793375843,1.09406739150784,15885.1076310219,2.08566653630497,1947,4,1,2,1949,1,1,2,3,1,3,3,10000,4,1,1,1,3,3,3,4,4,4,1,5,1,5,100,80,50,50,80,80,80,80,100,1
1,18,1,1995,1,1,1,4,4,20000,1,100,0,0,0,0,1,0,0,0,0,170,135,5,4,4,1,1,2,2,1,3,5,1,2,4,3,3,5,4,3,1,2,5,5,1,2,4,3,4,3,3,4,5,3,8,4,1,1,2,2,2,50000,3,3,1,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,4.34691177456451,1.05777546894776,1.09406739150784,20849.0113164892,1.22265531214909,1972,4,1,5,1975,3,1,12,2,1,4,2,50000,4,3,4,4,5,4,4,4,4,4,4,4,2,3,80,90,75,80,70,80,75,80,80,1
2,16,2,1925,1,1,1,1,2.47237635041238,1200,1,100,0,0,0,1,0,0,0,0,0,150,82,3,2,3,1,1,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,1,3,1,4.08028717690714,5.25947437446469,1,4,4,4,5,3,4,1,2,2,2,3000,3,2,1,2,4,1,0,7,1942,1941.19829906567,1962.28394771818,2.98570234831329,1.07331654605492,1.09115384917075,15885.1076310219,2.98334947973661,1900,1,1,2,1905,1,1,2,3,2,3.4421640914268,3,5000,5,4,4,3,5,4,3,4,3,3,3,3,3,5,89,76,80,84,87,70,65,80,76,1
2,31,1,1966,1,1,1,3,4,10000,1,300,0,0,1,0,0,0,0,0,0,170,134,5,5,5,1,1,1,1,4,4,1,4,2,4,4,4,5,4,5,2,2,5,5,5,3,4,2,5,5,1,4,6,4,7,2,3,1,1,1,1,30000,2,3,1,2,1,0,0,3,1989,1968,1989,4,4,1,20000,2,1935.59119409946,1,1,2,1939.39687694653,1,1,2,2,2,5,2,50000,5,4,5,4,5,5,4,4,2,4,3.08331286357519,4,1,5,80,70,70,80,90,60,60,60,50,1
2,23,2,1970,1,1,1,3,4,1000,1,120,0,0,1,0,0,0,0,0,0,163,118,4,2,3,1,1,1,1,1,5,1,1,1,4,4,5,5,4,4,2,5,5,2,5,2,4,1,2,7,1,1,4,1,6,2,4,1,1,2,2,30000,2,2,1,2,1,1,0,3,1987,1966,1987,3,1,1,6000,1,1947,1,1,2,1948,3,1,2,3,1,5,3,12000,5,5,5,2,2,2,3,3,4,3,3,3,1,3,100,100,50,60,0,30,50,0,0,1
1,5,2,1964,1,0,6,4,4,21000,1,64,0,0,0,0,0,0,0,0,1,168,160,5,5,5,2,1,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,4,1,4,5,6,6,5,1,1,1,2,2,21000,2,3,0,2,0,1,0,4,1988,1963,1997,6,1,2,0,5,1919,3,1,2,1927,3,1,2,2,2,4,2,25000,4,4,4,4,4,3,3,3,3,3,3,3,1,2,70,60,60,60,70,70,70,70,80,1
1,5,2,1956,1,0,1,7,4,20000,1,16,0,0,0,0,0,0,0,0,1,155,80,3,3,4,2,2,2,2,2,2,2,2,3,4,4,1,4,3,3,4,3,4,4,4,3,3,3,1,1,1,3,4.48252060081854,3.17217881813695,4.83611003134494,2.77241642946073,5,1,1,2,2,20000,2.47653831374844,3,0.691308163161075,2,1,0,0,7,1981,1956.8942648282,1993.81069319722,5.9089818690212,1.1835034418087,2.10407015479448,15885.1076310219,4.44342775015715,1931,1,4,1,1935,1,1,1,3,1,2,2,20000,4,3,3,3,4,4,3,4,3,3,2.94932180836135,3.11373855333748,3,5,70,70,70,70,70,70,70,70,70,1
1,17,2,1981,1,1,1,7,4,20000,1,84,0,1,1,0,0,0,0,0,0,166,125,5,5,3,2,2,1,1,1,4,4,1,1,5,2,5,5,4,4,3,5,5,5,1,2,2,2,5,6,1,3,5,5,9,3,1,1,2,2,2,60000,3,2,1,2,1,0,1,3,2006,1981,2006,7,1,2,40000,1,1956,3,1,2,1952,3,1,2,3,2,3,3,1e+05,4,4,4,4,5,4,3,4,4,4,3.77430011995109,4,3,3,100,80,80,60,60,60,80,80,90,1
1,4,1,1978,1,1,1,12,4,60000,4,67,0,0,0,0,0,0,0,0,1,173,90,5,5,3,2,2,1,3,3,4,4,4,1,3,2,4,4,3,3,4,2,4,2,1,3,4,3,7,5,1,2,6,3,7,3,1,1,1,2,2,1e+05,2,2,1,1,0,1,1,3,1995,1978,2005,13,4,2,60000,1,1940,6,4,4,1942,7,1,11,2,2,5,2,1e+05,3,2,3,3,4,4,3,4,3,1,1,3,1,3,60,60,60,60,60,60,60,60,60,1
2,17,2,1967,1,1,3,4,4,30000,1,272,0,1,0,0,0,0,0,0,0,158,126,3,3,3,1,1,2,2,2,3,1,3,3,5,4,3,5,4,5,5,5,5,5,5,2,4,2,5,5,1,3,4.55607659843701,4.21876832224376,5.91134915974993,3.4560125611897,1,1,1,2,2,30000,3,2,1,2,1,1,0,3,1990,1968,1990,3,1,1,20000,1,1937.94246679414,6,4,2,1940,1,1.00951862821864,2,3,2,3.53759565338664,3,60000,5,5,5,5,5,4,3,4.38679781579387,5,3.48490748377716,2.98930183974061,3.11373855333748,1,1,50,50,50,50,50,50,50,50,50,1
1,18,2,1996,1,1,1,6,4,50000,1,100,0,1,0,0,0,0,0,0,0,175,160,5,5,5,2,1,3,3,1,4,4,1,1,4,4,3,5,4,3,5,5,5,5,2,3,3,1,1,1,1,3,5,5,5,3,1,1,1,2,2,1e+05,4,3,1,2,1,1,0,3,2004.12101880622,1970,2005.80651005428,6,1,2,50000,1,1971,1,1,2,1962.61175863995,1,1,2,2,2,4,2,60000,5,3,4,4,5,5,1,5,4,4,4,4,1,3,90,90,90,90,90,90,90,90,90,1
2,29,1,1969,1,1,1,3,3,10000,1,30,0,1,0,0,0,0,0,0,0,170,130,4,4,4,1,1,1,1,1,4,1,1,2,5,5,5,5,4,5,5,5,5,5,5,3,3,1,3,3,1,4,2,1,2,1,3,1,1,2,2,20000,4,2,1,2,0,2,1,3,1991,1971,1991,3,1,1,10000,3,1940,1,1,2,1945,1,1,2,3,2,3,3,60000,4,4,4,4,4,4,3,4,4,3,2.94932180836135,3,2,5,70,70,70,80,70,70,70,80,70,1
1,15,2,1950,1,1,1,2,3.17924375032174,3600,1,150,0,1,1,0,0,0,0,0,0,155,110,4,4,4,1,1,1,1,1,4,1,1,1,5,5,5,3,3,4,3,4,4,4,5,2,2,2,2,2,2,4,4,3,5,3,5,1,1,2,2,10000,2,2,1,2,2,0,0,3,1972.94763381325,1947,1974.8219592377,2,1,1,6000,4,1921.6338846075,1,1,2,1923.58845118488,1,1,2,2,1,3,2,30000,5,4,4,3,5,5,3,4,3,3.70640243111572,3.70800934534533,4,2,5,80,70,80,80,80,80,80,90,90,1
1,10,1,1972,1,1,1,3,4,1000,1,105,0,1,0,0,0,0,0,0,0,166,100,4,4,2,1,1,2,2,1,5,1,1,1,5,3,5,5,4,3,4,2,5,1,5,2,1,1,4,6,1,3,3,3,3,4,1,1,1,2,2,2000,3,3,1,2,2,0,1,3,1993,1968,1993,3,1,1,1000,1,1918,1,1,2,1943,1,1,2,3,2,4,2,50000,5,3,5,5,5,5,3,5,4,5,3.91475343054633,5,3,4,85,90,50,70,50,60,60,60,50,1
1,16,1,1981,1,0,1,4,2,10000,1,180,0,0,0,0,1,0,0,0,0,165,142,3,5,3,1,1,3,1,1,5,1,1,1,5,3,4,5,4,4,1,5,5,4,5,4,4,1,2,2,1,2,3,3,4.14233760016782,3,3,1,2,2,2,15000,2,2.51469597255595,2,2,0,0,0.971565462905073,1,2005.65660924996,1981.22615489667,2005.80651005428,3.59801207594513,1.05455205983293,1.09406739150784,15885.1076310219,2.24070177784166,1950,3,1,2.1068381593089,1951.95668658282,2.24461377518168,1,2.50085414294115,2,1,3,2,166609.946808086,5,4,3,3,5,4.16347752855622,3.05671850442414,5,3.29706675006217,3.0298823251508,2.94932180836135,3.13702968847437,1.96193687296432,5,76.4215501576757,80,71.5107379267111,69.8220081624436,68.6648184675804,71.1176283210869,70,69.3444757510365,70,1
2,17,2,1988,1,1,1,4,4,10000,1,260,0,0,0,0,0,0,0,0,1,160,120,5,5,4,1,1,1,1,1,4,5,1,2,5,2,5,5,4,4,4,5,5,1,1,2,3,2,1,1,1,2,5,3.68012184016506,6.24474100249278,3.67268494331335,1,1,1,2,2,40000,2,3,1,2,1,0,1,3,2010,1987,2010,4,1,1,20000,1,1963,4,1,2.12193591547893,1962,3,1,3,2,2,3,3,30000,3,3,3,3,5,4,3,3,3,3,3,3,3,5,50,50,50,50,50,50,50,50,50,1
2,6,2,1951,1,1,1,3,2,5000,1,130,0,0,1,0,0,0,0,0,0,155,120,2,3,3,1,1,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,2,2,1,3,3,1,4,3,2,3,2,4,1,1,2,2,20000,4,3,1,2,1,1,0,3,1969,1952,1969,3,1,1,3000,4,1923.33744448241,1,1,2,1927.3866213995,1.23002739625028,1,2,2,2,3,2,10000,5,4,4,4,5,4,4,4,2,2.57701226866882,2.94932180836135,3.11373855333748,2,4,80,80,72.3261525450022,69.8220081624436,69.5696571772578,71.1176283210869,70.7893466432902,70,70,1
2,29,1,1952,1,1,1,2,3.3658993637941,0,1,100,0,1,0,0,0,0,0,0,0,160,97,2,3,2,1,1,1,1,4,5,1,1,1,4,3,5,4,5,2,5,5,5,5,5,4,4,1,1,1,1,3,1,1,3,1,3,1,2,2,2,5000,1,2,1,2,0,0,0.123769513415606,1,1975.44093297145,1950.86756214361,1974.8219592377,2.98570234831329,1.05455205983293,1.09406739150784,15885.1076310219,2.98767504361787,1928.66523890609,1,1,2,1931.32061995385,1,1,2,1,1,2,2,30000,5,3,3,3,3,3,3,3.29170173272805,5,3.33957959908555,2.94932180836135,3.11373855333748,2,5,80,50,30,80,80,60,70,90,0,1
1,7,2,1990,1,1,1,12,4,36000,1,50,1,0,0,0,0,0,0,0,0,160,120,5,5,5,2,2,1,2,1,5,5,1,2,3,3,4,5,4,4,5,5,5,5,1,2,3,3,7,5,1,3,5,4,6,3,1,1,1.33434555226068,2,2,60000,3,3,0,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,9.06504632657524,1.23180912990492,1.97985108785736,24301.1056911305,1.20096796723594,1963,4.88660070171376,1,1,1965,4.15573540959855,1,15,2,1,4,3,50000,3,3,3.19813958793431,2.94519017910761,4,4,3,4,3,3,2.94932180836135,3,3,2,85,70,82,80,75,80,80,80,80,1
1,15,1,1937,1,1,1,4,4,9600,4,200,0,1,0,0,0,0,0,0,0,158,110,4,3,4,1,1,3,2,2,4,1,1,1,5,5,3,5,4,5,4,5,5,5,5,1,2,3,4.07486674494666,4.90895258283482,2,4,5,6,5,4,4,1,1,2,2,12000,2,3,1,2,3,0,0,3,1959,1940,1959,1,1,1,2400,4,1916.12637101674,1,1,2,1921.51782185437,1,1,2,1,2,3,2,128004.244883336,5,5,5,5,5,5,4,5,5,4,3,3,3,5,80,80,70,80,70,80,90,70,70,1
1,13,2,1957,1,1,1,4,4,20000,1,80,0,1,1,0,1,0,0,0,0,150,128,4,4,5,5,3,1,2,2,5,1,1,1,5,3,5,5,4,2,5,5,5,5,5,2,3,1,6,6,1,1,1,1,1,7,5,2,1,2,2,36000,3,1,1,2,0,1,1,3,1978,1954,1978,4,1,5,16000,5,1930.26166336314,1.86740752996396,1.3343624193933,9,1934,1,1.01382551317436,5,3,2,3,3,30000,3,3,2,2,3,3,2,3,3,2,2.39835031194839,4,1,1,50,50,70,50,55.6812524289006,60,50,70,60,1
2,2,1,1962,8,1,1,4,4,10000,1,500,0,1,0,0,0,0,0,0,0,162,135,5,4,4,1,3,1,1,1,5,1,1,1,5,2,5,4,4,2,5,5,5,5,5,3,3,1,3,3,1,3,4,3,6,2,2,1,1,2,2,30000,1,3,1,2,1,1,0,3,1988,1965,1988,4,1,1,4000,3,1937,3,4,2,1933,3,1,2,3,2,4,2,20000,5,4,4,4,5,4,3,4,3,3,3.06317025161386,4,3,5,80,70,70,60,40,60,60,40,60,1
2,2,2,1979,1,1,2,4,2,24000,1,30,0,0,1,0,0,0,0,0,0,155,110,4,3,3,1,1,1,1,1,4,2,1,2,5,5,4,5,4,4,5,5,5,5,4,3,2,1,3,5,2,2,2,1,3,2,1,1,1.32409252165271,1.97659734790622,1.99259701360553,40000,2,2,1,2,2,0,2,4,2005.59816699339,1973,2008,3,1,1,20000,2,1950.57925617119,1,1,2,1952.59446288207,3,1,2,2,2,3,2,50000,4,3,3,4,4,5,4,3,4,3,3,2,2,4,60,80,70,50,80,30,20,50,80,1
1,7,2,1957,1,1,1,6,4,23000,1,40,0,0,1,0,0,0,0,0,0,157,115,4,5,3,2,1,1,1,3,3,1,1,2,5,4,4,5,4,4,1,1,5,5,5,1,4,1,4.81186189431978,5.44281936788458,1,4,8,7,2,5,5,1,1,2,2,55400,2,3,1,2,0,1,0,3,1982,1958,1982,4,1,2,32400,1,1930.26166336314,3.39856500483173,4,1,1932.81666692409,1,1,1,2,2,4,2.11311572469815,166609.946808086,1,1,1.66932553027486,2.04520591646319,5,5,1,5,1,1,1.222385270287,1.58474055838902,1,3,60,50,60,60,60,60,60,60,60,1
2,22,2,1939,8,0,3,3,2,1000,1,40,0,0,1,0,0,0,0,0,0,150,90,2,2,2,1,1,1,1,1,5,1,1,1,5,2,5,5,4,4,5,1,5,5,5,5,4,1,1,1,1,3,6,8,6,2,4,1,1,2,2,2000,2,3,1,2,4,3,0,3,1957,1938,1957,14,4,1,1000,3,1913,2,1,2,1915,1,1,2,3,2,4,2,1000,5,5,5,5,5,4.55852953386725,3,4.47478422953735,3,5,5,5,1,5,70,80,90,80,70,80,90,80,70,1
2,31,2,1940,1,1,1,1,2.81553990031277,8000,1,70,0,0,1,0,0,0,0,0,0,160,100,1,2,3,1,1,1,1,3,4,1,1,1,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5.04989134478943,5.59921330727852,1,4,3,4,5,1,4,1,2,2,2,12000,2,2,1,2,2,2,0,3,1968,1940,1968,1,1,1,4000,4,1913.94301639791,1,1,2,1920.54868406226,1,1,15,3,2,4,2,50000,3,2,2,2,5,4,1,3.31876984335056,2,2.15180949976967,2.08580558583317,2.17782951906145,1,3,72.4510155809159,40,67.3141952852046,70,69.7052046697633,70,80,80,80,1
1,23,1,1990,1,1,1,10,4,30000,1,10,0,0,0,0,0,0,0,0,1,170,120,5,5,5,1,3,1,1,1,3,3,3,2,4,3,2,5,3,3,5,3,4,5,2,3,4,4,4,2,2,3,5,2,7,5,1,1,2,2,2,50000,1,3,1,2,0,0,0.971565462905073,2,2014,1990,2010.91206408496,12,1,2,35000,1,1956,4,1,2,1956,3,1,2,2,2,3,3,60000,4,4,4,4,4,3,3,4,3,3,1,3,3,5,70,80,50,80,60,70,60,60,60,1
1,21,2,1983,1,1,1,4,4,0,1,90,0,1,1,0,0,0,0,0,0,160,100,4,5,4,5,1,1,1,1,5,4,1,1,5,1,4,4,2,5,4,1,5,1,2,4,3,2,1,2,1,4,4,3,5,5,5,1,2,2,2,40000,3,3,1,2,1,0,1,3,2004,1978,2004,7,4,5,40000,1,1960,1,1,1,1962,1,1,1,2,2,4,2.40393619122806,20000,5,4,4.04640461827541,3.84768937260089,4,3.97539306680552,4,4,4,4,3.66393987507543,5,1,5,80,50,50,50,50,50,70,60,50,1
1,15,1,1987,1,1,1,12,4,70000,1,140,0,0,0,0,1,0,0,0,0,185,160,4,4,4,2,3,3,3,3,4,4,4,1,3,3,2,3,4,3,3,2,4,5,1,4,4,3,3,2,2,2,6,5,7,5,1,1,1,2,2,2e+05,3,4,2,2,0,0,0.971565462905073,1,2010.21065262983,1986.41324500347,2010.91206408496,11.0649621167129,2.25103692360271,1.97985108785736,65740.602884944,1.20096796723594,1961,12,4,1,1961,12,1,1,1,2,3,3,1e+05,4,4,4,3,4,4,2,4,3,3,3,3,2,3,75,75,70,70,65,70,70,75,75,1
1,6,1,1962,1,1,1,1,2.96278013271252,100,1,140,0,1,0,0,0,0,0,0,0,172,150,3,3,3,2,1,1,1,2,4,1,1,1,5,5,4,5,4,2,3,5,5,5,5,2,2,1,5,6,2,4,3,4,6,4,1,1,1,2,2,3000,3,2,1,2,1,0,0,3,1984,1963,1984,1,1,2,1800,2,1932.36817050032,1,1,2,1932.81666692409,1,1,2,2,2,3,3,20000,4,4,4,5,4,4,4,4,4,5,4.04360127914224,5,1,4,86,81,87,79,75,76,73,82,80,1
2,15,1,1966,1,1,1,4,2,50000,1,240,0,1,0,0,0,0,0,0,0,175,170,4,4,4,1,1,2,2,2,5,2,2,4,4,4,5,5,4,4,5,5,5,5,5,2,2,1,2,3,1,2,2,1,3,1,1,1,2,2,2,70000,2,2,1,2,1,0,0,3,1990,1965,1990,4,1,1,20000,1,1923,2,1,2,1933,1,1,2,3,1,3,3,1e+05,5,5,4,4,5,5,4,4,4,5,4,4,3,4,75,70,80,80,70,75,80,80,80,1
2,10,2,1980,1,1,1,7,4,0,1,110,0,1,0,0,0,0,0,0,0,162,120,4,4,4,1,1,2,2,2,5,3,2,1,4,3,4,5,4,4,3,4,5,4,2,3,3,2,5,6,1,4,5,4,6,3,5,1,2,2,2,20000,4,3,1,2,0,2,2,4,2004,1979,2014,4,1,1,20000,1,1958,3,1,2,1960,3,1,2,2,2,4,2,30000,5,4,5,5,5,5,4,5,4,5,4.20316806469267,5,3,4,90,80,70,80,70,70,80,60,70,1
1,7,2,1960,1,1,1,4,4,28800,1,46,0,1,1,0,0,0,0,0,0,158,125,4,4,3,2,1,2,2,2,5,5,2,1,5,3,4,5,3,3,5,5,5,5,1,4,1,1,6,6,4,2,4,4,4,1,5,1,1,2,2,28800,2,2,1,2,1,0,0,3,1983,1956,1983,4,1,2,0,5,1932,4,1,1,1932,3,1,1,3,3,4,3,80000,4,3,3,3,4,4,2,4,2,2.15180949976967,2.08580558583317,2.17782951906145,1,5,80,80,70,80,80,80,80,80,80,1
1,11,1,1971,1,1,1,6,4,28503.3154670212,1,80,1,0,0,0,0,0,0,0,0,171,150,3,5,4,5,2,2,2,1,2,3,2,4,4,4,4,4,4,4,4,4,5,4,1,1,3,2,4.92502831382876,4.74331095090137,1,3,5,5,8,5,1,1,1,2,2,75018.9299084849,3,3,1,2,0,0,0.971565462905073,3,2006,1974,2006,10,1,5,20849.0113164892,1,1940,3,1,1,1942,3,1,1,2,2,5,2,1e+05,4,3,3,3,4,4,3,4,4,4,2.34766759062172,2,1,2,80,80,80,70,80,80,70,85,85,1
2,6,1,1950,1,1,1,3,4,2000,4,120,0,0,0,1,0,0,0,0,0,170,150,4,4,4,1,1,2,2,2,5,1,1,1,5,4,4,4,3,3,4,4,5,5,5,4,4,2,1,2,1,4,3,2,3,3,4,1,1,2,2,20000,5,3,1,2,1,0,0,3,1975.31437531354,1954,1974.8219592377,3,1,1,1000,5,1922,1,1,2,1923.58845118488,1,1,2,2,2,4,2,50000,4,4,4,4,5,3,3,3,3,4,4,3,1,5,60,70,70,80,70,70,60,70,70,1
1,31,1,1985,1,1,1,10,4,30000,1,63,0,1,0,0,0,0,0,0,0,170,160,4,5,4,2,1,3,1,1,3,5,5,2,3,3,3,5,3,2,1,5,4,5,1,3,2,1,6,2,2,1,4,4,8,3,1,2,2,2,2,50000,2,2,1,2,0,1,1,3,2012,1985,2012,10,1,2,20000,1,1961,6,1,1,1960,7,1,1,2,3,4,4,2e+05,4,2,2.47146332192523,2.04520591646319,5,1,4,4,3,2,2.08580558583317,2.74145847169625,2,2,50,30,60,70,70,70,60,60,80,1
1,6,1,1956,1,1,1,4,4,15000,1,100,0,1,0,0,0,0,0,0,0,165,115,3,4,4,1,1,2,2,2,4,2,2,1,5,5,5,5,5,4,5,5,5,5,5,3,3,1,4,3,3,2,6,5,6,5,3,2,1,2,2,20000,2,3,1,2,0,1,0,3,1981,1958,1981,3,1,1,5000,3,1930.26166336314,1,1,2,1932.81666692409,1,1,2,3,2,4,2,1e+05,2,2,2,2,2,2,2,2,2,2,2,2,2,4,60,60,60,60,60,60,60,60,60,1
1,12,1,1973,1,0,8,13,1,1e+05,1,85,0,0,0,0,0,0,0,0,1,170,140,5,5,5,4,1,3,3,3,4,5,2,1,4,3,2,4,4,4,4,1,4,5,1,4,3,4,7,5,4,3,5,5,7,4,1,1,1,2,2,1e+05,3,2,0,2,0,1,1,3,2006,1973,2006,12,1,5,0,5,1947.3904070745,3,1,2,1946.06088386923,1,1,2,2,2,4,3,1e+06,4,4,3,3,4,4,2,3,3,3,4,4,1,1,70,80,60,90,80,65,80,69,80,1
2,6,1,1934,1,1,1,12,4,25000,1,120,0,0,0,1,0,0,0,0,0,173,98,2,2,3,1,1,1,1,1,5,1,1,1,5,2,4,5,2,5,2,5,5,5,5,2,3,2,1,2,2,4,3,2,3.59130568947762,2,5,1,2,2,2,37000,2,3,1,2,3,2,0,3,1955,1933,1955,1,1,1,12000,4,1914.78501299205,1,1,1,1921.51782185437,1.23002739625028,1,16,2,1,5,2,2985183.91255251,3,4,3,3,4,4,2,4,3,3.12191071081301,2.87421238553869,3.11373855333748,2,4,80,80,80,80,70,80,60,70,60,1
1,31,1,1981,1,1,1,4,4,30000,1,48,0,1,1,0,0,0,0,0,0,178,130,3,5,5,1,2,3,3,3,3,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,4,1,5,5,1,2,5,1,7,5,1,2,2,2,2,30000,2,3,1,2,1,0,1,3,2001,1982,2001,4,1,1,20000,1,1951,3,4,2,1953,3,1,2,2,1,3,2,1e+05,3,3,3,2,4,3,3,3,2,2,2,3,1,2,50,40,40,50,50,60,50,60,70,1
2,28,1,1963,1,1,1,4,2,7000,1,100,0,1,0,0,0,0,0,0,0,165,120,4,4,4,1,1,1,1,2,2,1,1,5,5,3,5,5,3,4,5,5,4,5,5,4,2,1,3,3,1,4,7,6,8,3,3,1,2,2,2,9000,3,3,1,2,2,0,1,3,1987,1968,1987,1,1,1,1000,3,1931,1,1,2,1935,1,1,2,2,1,4,2,20000,4,3,3,4,4,4,1,4,4,3,2.53384863442216,3,1,3,70,70,80,80,80,70,80,80,80,1
1,12,2,1987,1,1,1,12,4,70000,1,50,0,0,0,0,0,0,0,0,1,158,140,4,5,5,1,3,2,3,1,4,5,2,1,5,3,4,5,4,3,1,1,5,5,1,1,4,2,4.82167289531847,3.70548178367521,6,2,5,7,7,7,1,1,1,2,2,150000,2,3,0,2,0,1,1,3,2012,1989,2012,10,1,1,80000,1,1959.57477414065,3,1,9,1962.61175863995,4,1,9,2,1,4,2,150000,3,3,4,3,4,4,3,4,3,3.0298823251508,2.94932180836135,3.11373855333748,2,1,70,70,70,70,70,70,70,70,60,1
2,21,2,1930,1.58032789394648,0.847686950182721,1.20701292836261,1,2.90067029170789,0,1,150,0,0,0,1,0,0,0,0,0,160,90,3,3.18769094304771,3.73392156437819,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,5,2,3,5,1,7,1,3.62785388477968,4,3,4,2,4,1,1,2,2,47255.5038115041,1,2,0,2,3,3,0,7,1948,1941.19829906567,1962.28394771818,3.45200094574627,1.05834349629702,1.09115384917075,24301.1056911305,2.86186955443316,1914.78501299205,2.16716599884008,1,2,1921.51782185437,1,1,15,3,1,4,2.43420215238681,5841642.96017156,5,4.02395109568071,4,3.84768937260089,5,4.31139472657426,3.86388748606103,4.13201837586624,3.83458506741724,3.90488680651385,3.74200130332435,3.74008076099812,4,4,75.5626118740085,75.8036723851936,73.6460442617872,75.0478609690664,70.3370044489315,74.4850356668554,74.4269973645916,75.5445097839849,75.6194010307843,1
